scraped_at,park_id,name,district,private_car_vacancy,motorcycle_vacancy,lgv_vacancy,last_update,opening_status
2026-02-13T00:42:49.486051+08:00,12,Amoy Plaza,Kwun Tong District,61,0,0,2026-02-09 19:13:45,OPEN
2026-02-13T00:42:49.486051+08:00,27,Yau Lai Shopping Centre Carpark,Kwun Tong District,2,2,,2026-02-12 13:24:03,OPEN
2026-02-13T00:42:49.486051+08:00,30,Telford Plaza D Carpark,Kwun Tong District,60,,,2026-02-12 22:56:50,OPEN
2026-02-13T00:42:49.486051+08:00,31,Telford Plaza I Carpark,Kwun Tong District,164,,,2026-02-13 00:20:51,OPEN
2026-02-13T00:42:49.486051+08:00,32,Telford Plaza II Carpark,Kwun Tong District,90,,,2026-02-12 23:52:20,OPEN
2026-02-13T00:42:49.486051+08:00,38,Domain Carpark,Kwun Tong District,99,,,2026-02-12 22:16:50,OPEN
2026-02-13T00:42:49.486051+08:00,75,Landmark East Carpark,Kwun Tong District,48,,,2026-02-13 00:38:04,OPEN
2026-02-13T00:42:49.486051+08:00,77,Kingston International Center,Kwun Tong District,94,,,2026-02-12 23:54:51,OPEN
2026-02-13T00:42:49.486051+08:00,78,Stelux House,Wong Tai Sin District,11,,,2026-02-12 17:20:18,OPEN
2026-02-13T00:42:49.486051+08:00,81,,,78,3,5,2026-02-10 08:59:40,
2026-02-13T00:42:49.486051+08:00,88,"Public Vehicle Parking, 8 Yan Yue Wai, Yau Tong",Kwun Tong District,15,,22,2026-02-12 09:29:19,OPEN
2026-02-13T00:42:49.486051+08:00,93,Hong Ning Road Park Car Park,Kwun Tong District,0,,,2026-02-12 23:58:01,OPEN
2026-02-13T00:42:49.486051+08:00,100,Prosperity Place Car Park,Kwun Tong District,30,,,2026-02-13 00:37:50,OPEN
2026-02-13T00:42:49.486051+08:00,101,Prosperity Center Car Park,Kwun Tong District,68,,,2026-02-12 23:43:50,OPEN
2026-02-13T00:42:49.486051+08:00,102,Scramble Hill,Kwun Tong District,147,,,2026-02-12 23:26:20,OPEN
2026-02-13T00:42:49.486051+08:00,103,One Sky Parc (Wilson Parking),Kwun Tong District,42,,,2026-02-13 00:04:30,OPEN
