scraped_at,park_id,name,district,private_car_vacancy,motorcycle_vacancy,lgv_vacancy,last_update,opening_status
2026-02-25T00:32:55.947214+08:00,12,Amoy Plaza,Kwun Tong District,49,0,0,2026-02-24 18:25:55,OPEN
2026-02-25T00:32:55.947214+08:00,27,Yau Lai Shopping Centre Carpark,Kwun Tong District,4,2,,2026-02-24 21:37:28,OPEN
2026-02-25T00:32:55.947214+08:00,30,Telford Plaza D Carpark,Kwun Tong District,64,,,2026-02-24 23:45:50,OPEN
2026-02-25T00:32:55.947214+08:00,31,Telford Plaza I Carpark,Kwun Tong District,170,,,2026-02-25 00:15:50,OPEN
2026-02-25T00:32:55.947214+08:00,32,Telford Plaza II Carpark,Kwun Tong District,83,,,2026-02-24 23:53:20,OPEN
2026-02-25T00:32:55.947214+08:00,37,,,45,,,2026-02-24 20:32:10,
2026-02-25T00:32:55.947214+08:00,38,Domain Carpark,Kwun Tong District,71,,,2026-02-24 21:37:23,OPEN
2026-02-25T00:32:55.947214+08:00,75,Landmark East Carpark,Kwun Tong District,51,,,2026-02-25 00:19:49,OPEN
2026-02-25T00:32:55.947214+08:00,77,Kingston International Center,Kwun Tong District,92,,,2026-02-24 23:27:50,OPEN
2026-02-25T00:32:55.947214+08:00,78,Stelux House,Wong Tai Sin District,11,,,2026-02-24 16:08:46,OPEN
2026-02-25T00:32:55.947214+08:00,81,Manulife Place,Kwun Tong District,75,3,5,2026-02-23 09:08:00,OPEN
2026-02-25T00:32:55.947214+08:00,88,"Public Vehicle Parking, 8 Yan Yue Wai, Yau Tong",Kwun Tong District,7,,24,2026-02-24 09:44:59,OPEN
2026-02-25T00:32:55.947214+08:00,93,Hong Ning Road Park Car Park,Kwun Tong District,1,,,2026-02-24 23:08:50,OPEN
2026-02-25T00:32:55.947214+08:00,100,Prosperity Place Car Park,Kwun Tong District,24,,,2026-02-25 00:13:50,OPEN
2026-02-25T00:32:55.947214+08:00,101,Prosperity Center Car Park,Kwun Tong District,66,,,2026-02-25 00:16:30,OPEN
2026-02-25T00:32:55.947214+08:00,102,Scramble Hill,Kwun Tong District,150,,,2026-02-24 22:27:00,OPEN
2026-02-25T00:32:55.947214+08:00,103,One Sky Parc (Wilson Parking),Kwun Tong District,42,,,2026-02-25 00:17:10,OPEN
2026-02-25T00:32:55.947214+08:00,104,AIRSIDE,Wong Tai Sin District,634,77,,2026-02-25 00:17:50,OPEN
2026-02-25T00:32:55.947214+08:00,117,Kai Ching Estate Car Park,Kowloon City District,20,,,2026-02-25 00:05:10,OPEN
2026-02-25T00:32:55.947214+08:00,118,Tak Long Estate Carpark A,Kowloon City District,1,,,2026-02-24 22:03:00,OPEN
2026-02-25T00:32:55.947214+08:00,119,Tak Long Estate Carpark B,Kowloon City District,2,,,2026-02-24 21:02:52,OPEN
2026-02-25T00:32:55.947214+08:00,123,KTR350 Car Park,Kwun Tong District,75,,,2026-02-24 23:16:30,OPEN
2026-02-25T00:32:55.947214+08:00,124,Stadium Carpark,Kowloon City District,286,34,,2026-02-24 01:32:42,OPEN
2026-02-25T00:32:55.947214+08:00,125,Arena Carpark,Kowloon City District,212,9,,2026-02-24 01:32:42,OPEN
2026-02-25T00:32:55.947214+08:00,128,The Burrow (Wilson Parking),Wong Tai Sin District,19,,,2026-02-25 00:06:20,OPEN
2026-02-25T00:32:55.947214+08:00,tdc166p1,Phase 1 Carpark of Tin Ching Estate,Yuen Long,-1,,,2026-02-25 00:30:03,CLOSED
2026-02-25T00:32:55.947214+08:00,tdc6p11,Cheung Shan Estate Carpark,Tsuen Wan,-1,,,2026-02-25 00:30:03,OPEN
2026-02-25T00:32:55.947214+08:00,tdc245p1,Hong Wah Court Car Park,Kwun Tong,-1,,,2026-02-25 00:30:03,CLOSED
2026-02-25T00:32:55.947214+08:00,tdc6p8,Kwai Shing West Shopping Centre Car Park,Kwai Tsing,-1,,,2026-02-25 00:30:03,OPEN
2026-02-25T00:32:55.947214+08:00,tdc6p9,Lai King Estate Car Park C,Kwai Tsing,-1,,,2026-02-25 00:30:03,OPEN
2026-02-25T00:32:55.947214+08:00,tdc8p3,MTR Hong Kong Station Car Park,Central & Western,240,,,2026-02-25 00:29:15,OPEN
