scraped_at,park_id,name,district,private_car_vacancy,motorcycle_vacancy,lgv_vacancy,last_update,opening_status
2026-02-07T00:02:10.173216+08:00,12,,,59,0,0,2026-02-05 22:50:41,
2026-02-07T00:02:10.173216+08:00,27,Yau Lai Shopping Centre Carpark,Kwun Tong District,3,2,,2026-02-06 14:09:02,OPEN
2026-02-07T00:02:10.173216+08:00,30,Telford Plaza D Carpark,Kwun Tong District,62,,,2026-02-06 23:27:00,OPEN
2026-02-07T00:02:10.173216+08:00,31,Telford Plaza I Carpark,Kwun Tong District,159,,,2026-02-06 23:43:40,OPEN
2026-02-07T00:02:10.173216+08:00,32,Telford Plaza II Carpark,Kwun Tong District,90,,,2026-02-06 23:48:10,OPEN
2026-02-07T00:02:10.173216+08:00,38,Domain Carpark,Kwun Tong District,31,,,2026-02-06 19:21:05,OPEN
2026-02-07T00:02:10.173216+08:00,75,Landmark East Carpark,Kwun Tong District,48,,,2026-02-06 23:51:43,OPEN
2026-02-07T00:02:10.173216+08:00,77,Kingston International Center,Kwun Tong District,91,,,2026-02-06 23:27:50,OPEN
2026-02-07T00:02:10.173216+08:00,78,Stelux House,Wong Tai Sin District,7,,,2026-02-06 16:41:40,OPEN
2026-02-07T00:02:10.173216+08:00,81,Manulife Place,Kwun Tong District,76,3,5,2026-02-02 18:45:33,OPEN
2026-02-07T00:02:10.173216+08:00,88,"Public Vehicle Parking, 8 Yan Yue Wai, Yau Tong",Kwun Tong District,12,,24,2026-02-06 11:33:32,OPEN
2026-02-07T00:02:10.173216+08:00,93,Hong Ning Road Park Car Park,Kwun Tong District,1,,,2026-02-06 23:41:20,OPEN
2026-02-07T00:02:10.173216+08:00,100,Prosperity Place Car Park,Kwun Tong District,25,,,2026-02-06 23:37:50,OPEN
2026-02-07T00:02:10.173216+08:00,101,Prosperity Center Car Park,Kwun Tong District,66,,,2026-02-06 23:40:30,OPEN
2026-02-07T00:02:10.173216+08:00,102,Scramble Hill,Kwun Tong District,143,,,2026-02-06 23:34:40,OPEN
2026-02-07T00:02:10.173216+08:00,103,One Sky Parc (Wilson Parking),Kwun Tong District,37,,,2026-02-06 23:27:40,OPEN
