scraped_at,park_id,name,district,private_car_vacancy,motorcycle_vacancy,lgv_vacancy,last_update,opening_status
2026-02-10T00:28:54.694415+08:00,12,Amoy Plaza,Kwun Tong District,61,0,0,2026-02-09 19:13:45,OPEN
2026-02-10T00:28:54.694415+08:00,27,Yau Lai Shopping Centre Carpark,Kwun Tong District,3,2,,2026-02-06 14:09:02,OPEN
2026-02-10T00:28:54.694415+08:00,30,Telford Plaza D Carpark,Kwun Tong District,56,,,2026-02-09 23:26:30,OPEN
2026-02-10T00:28:54.694415+08:00,31,Telford Plaza I Carpark,Kwun Tong District,166,,,2026-02-10 00:26:30,OPEN
2026-02-10T00:28:54.694415+08:00,32,Telford Plaza II Carpark,Kwun Tong District,65,,,2026-02-09 23:05:30,OPEN
2026-02-10T00:28:54.694415+08:00,38,Domain Carpark,Kwun Tong District,114,,,2026-02-09 22:14:21,OPEN
2026-02-10T00:28:54.694415+08:00,75,Landmark East Carpark,Kwun Tong District,15,,,2026-02-09 13:21:24,OPEN
2026-02-10T00:28:54.694415+08:00,77,Kingston International Center,Kwun Tong District,94,,,2026-02-09 23:50:00,OPEN
2026-02-10T00:28:54.694415+08:00,78,Stelux House,Wong Tai Sin District,9,,,2026-02-09 16:11:35,OPEN
2026-02-10T00:28:54.694415+08:00,88,"Public Vehicle Parking, 8 Yan Yue Wai, Yau Tong",Kwun Tong District,10,,21,2026-02-09 15:27:09,OPEN
2026-02-10T00:28:54.694415+08:00,93,Hong Ning Road Park Car Park,Kwun Tong District,0,,,2026-02-10 00:11:30,OPEN
2026-02-10T00:28:54.694415+08:00,100,Prosperity Place Car Park,Kwun Tong District,28,,,2026-02-10 00:01:30,OPEN
2026-02-10T00:28:54.694415+08:00,101,Prosperity Center Car Park,Kwun Tong District,69,,,2026-02-10 00:23:50,OPEN
2026-02-10T00:28:54.694415+08:00,102,Scramble Hill,Kwun Tong District,150,,,2026-02-09 22:44:40,OPEN
2026-02-10T00:28:54.694415+08:00,103,One Sky Parc (Wilson Parking),Kwun Tong District,45,,,2026-02-09 23:32:20,OPEN
2026-02-10T00:28:54.694415+08:00,104,AIRSIDE,Wong Tai Sin District,566,79,,2026-02-09 21:41:30,OPEN
2026-02-10T00:28:54.694415+08:00,117,Kai Ching Estate Car Park,Kowloon City District,21,,,2026-02-10 00:07:50,OPEN
2026-02-10T00:28:54.694415+08:00,118,Tak Long Estate Carpark A,Kowloon City District,25,,,2026-02-10 00:03:40,OPEN
2026-02-10T00:28:54.694415+08:00,119,Tak Long Estate Carpark B,Kowloon City District,2,,,2026-02-10 00:03:40,OPEN
2026-02-10T00:28:54.694415+08:00,123,KTR350 Car Park,Kwun Tong District,74,,,2026-02-10 00:20:00,OPEN
2026-02-10T00:28:54.694415+08:00,124,Stadium Carpark,Kowloon City District,294,34,,2026-02-08 01:01:20,OPEN
2026-02-10T00:28:54.694415+08:00,125,Arena Carpark,Kowloon City District,205,9,,2026-02-08 01:01:20,OPEN
2026-02-10T00:28:54.694415+08:00,128,The Burrow (Wilson Parking),Wong Tai Sin District,32,,,2026-02-10 00:25:30,OPEN
2026-02-10T00:28:54.694415+08:00,tdc166p1,Phase 1 Carpark of Tin Ching Estate,Yuen Long,-1,,,2026-02-10 00:27:02,CLOSED
2026-02-10T00:28:54.694415+08:00,tdc6p11,Cheung Shan Estate Carpark,Tsuen Wan,-1,,,2026-02-10 00:27:02,OPEN
2026-02-10T00:28:54.694415+08:00,tdc245p1,Hong Wah Court Car Park,Kwun Tong,-1,,,2026-02-10 00:27:02,CLOSED
2026-02-10T00:28:54.694415+08:00,tdc6p8,Kwai Shing West Shopping Centre Car Park,Kwai Tsing,-1,,,2026-02-10 00:27:02,OPEN
2026-02-10T00:28:54.694415+08:00,tdc6p9,Lai King Estate Car Park C,Kwai Tsing,-1,,,2026-02-10 00:27:02,OPEN
2026-02-10T00:28:54.694415+08:00,tdc8p3,MTR Hong Kong Station Car Park,Central & Western,245,,,2026-02-10 00:26:15,OPEN
2026-02-10T00:28:54.694415+08:00,tdcp10,Aberdeen Car Park,Southern,30,5,,2026-02-10 00:26:12,OPEN
2026-02-10T00:28:54.694415+08:00,tdcp11,Tin Hau Car Park,Wan Chai,189,0,,2026-02-10 00:26:12,OPEN
2026-02-10T00:28:54.694415+08:00,tdcp12,Sheung Fung Street Car Park,Wong Tai Sin,69,1,,2026-02-10 00:26:12,OPEN
2026-02-10T00:28:54.694415+08:00,tdcp2,Rumsey Street Car Park,Central & Western,487,34,,2026-02-10 00:26:12,OPEN
2026-02-10T00:28:54.694415+08:00,tdcp3,Tsuen Wan Car Park,Tsuen Wan,140,4,,2026-02-10 00:26:12,OPEN
2026-02-10T00:28:54.694415+08:00,tdcp5,City Hall Car Park,Central & Western,127,5,,2026-02-10 00:26:12,OPEN
2026-02-10T00:28:54.694415+08:00,tdcp6,Kwai Fong Car Park,Kwai Tsing,142,6,,2026-02-10 00:26:12,OPEN
2026-02-10T00:28:54.694415+08:00,tdcp7,Kennedy Town Car Park,Central & Western,39,0,,2026-02-10 00:26:12,OPEN
2026-02-10T00:28:54.694415+08:00,tdcp8,Star Ferry Car Park,Central & Western,-1,-1,,2026-02-10 00:27:02,OPEN
2026-02-10T00:28:54.694415+08:00,tdcp9,Shau Kei Wan Car Park,Eastern,97,7,,2026-02-10 00:26:12,OPEN
2026-02-10T00:28:54.694415+08:00,tdstt2p2,Value Parking Shan Mei Street,Sha Tin,-1,,,2026-02-10 00:27:02,OPEN
2026-02-10T00:28:54.694415+08:00,tdc5p1,Hopewell Centre,Wan Chai,-1,,,2026-02-10 00:27:02,OPEN
2026-02-10T00:28:54.694415+08:00,tdc5p3,Wu Chung House,Wan Chai,-1,,,2026-02-10 00:27:02,OPEN
2026-02-10T00:28:54.694415+08:00,tdc5p4,Panda Place,Tsuen Wan,-1,,,2026-02-10 00:27:02,OPEN
2026-02-10T00:28:54.694415+08:00,tdc17p1,Xiqu Centre Car Park,Yau Tsim Mong,45,,,2026-02-10 00:25:12,OPEN
2026-02-10T00:28:54.694415+08:00,tdstt30,Hoi Ting Road,Yau Tsim Mong,21,,,2026-02-10 00:25:49,OPEN
2026-02-10T00:28:54.694415+08:00,tdc1p5,Lee Garden Three Car Park,Wan Chai,-1,,,2026-02-10 00:27:02,OPEN
2026-02-10T00:28:54.694415+08:00,tdc1p4,Hysan Place Car Park,Wan Chai,-1,,,2026-02-10 00:27:02,OPEN
2026-02-10T00:28:54.694415+08:00,tdc1p3,Leighton Centre Car Park,Wan Chai,-1,,,2026-02-10 00:27:02,CLOSED
2026-02-10T00:28:54.694415+08:00,tdc1p2,LEE GARDEN TWO CAR PARK,Wan Chai,-1,,,2026-02-10 00:27:02,CLOSED
2026-02-10T00:28:54.694415+08:00,tdc1p1,LEE GARDEN ONE CAR PARK,Wan Chai,-1,,,2026-02-10 00:27:02,CLOSED
2026-02-10T00:28:54.694415+08:00,tdc17p3,West Gate Open Car Park,Yau Tsim Mong,0,,,2026-02-09 22:58:12,OPEN
2026-02-10T00:28:54.694415+08:00,tdstt3p1,Skye Parking Ho Tin Street,Tuen Mun,-1,,-1,2026-02-10 00:27:02,OPEN
2026-02-10T00:28:54.694415+08:00,tdc17p2,Art Park Car Park,Yau Tsim Mong,204,0,,2026-02-10 00:26:12,OPEN
2026-02-10T00:28:54.694415+08:00,tdstt5p1,Skye Parking Ma Wo Road,Tai Po,-1,,,2026-02-10 00:27:02,OPEN
2026-02-10T00:28:54.694415+08:00,tdc14p1004,Choi Ming Car Park 1,Sai Kung,30,,,2026-02-10 00:27:00,OPEN
