scraped_at,park_id,name,district,private_car_vacancy,motorcycle_vacancy,lgv_vacancy,last_update,opening_status
2026-03-15T00:15:34.616855+08:00,12,Amoy Plaza,Kwun Tong District,132,0,0,2026-03-14 05:32:27,OPEN
2026-03-15T00:15:34.616855+08:00,27,Yau Lai Shopping Centre Carpark,Kwun Tong District,2,0,,2026-03-14 09:39:17,OPEN
2026-03-15T00:15:34.616855+08:00,30,Telford Plaza D Carpark,Kwun Tong District,63,,,2026-03-14 23:42:10,OPEN
2026-03-15T00:15:34.616855+08:00,31,Telford Plaza I Carpark,Kwun Tong District,118,,,2026-03-14 23:49:40,OPEN
2026-03-15T00:15:34.616855+08:00,32,Telford Plaza II Carpark,Kwun Tong District,83,,,2026-03-14 23:54:10,OPEN
2026-03-15T00:15:34.616855+08:00,37,Manhattan Place Carpark,Kwun Tong District,45,,,2026-03-14 21:52:20,OPEN
2026-03-15T00:15:34.616855+08:00,38,Domain Carpark,Kwun Tong District,37,,,2026-03-14 15:04:00,OPEN
2026-03-15T00:15:34.616855+08:00,75,Landmark East Carpark,Kwun Tong District,51,,,2026-03-15 00:01:01,OPEN
2026-03-15T00:15:34.616855+08:00,77,Kingston International Center,Kwun Tong District,89,,,2026-03-14 22:50:20,OPEN
2026-03-15T00:15:34.616855+08:00,78,Stelux House,Wong Tai Sin District,11,,,2026-03-13 16:44:22,OPEN
2026-03-15T00:15:34.616855+08:00,81,Manulife Place,Kwun Tong District,75,3,5,2026-03-11 11:29:11,OPEN
2026-03-15T00:15:34.616855+08:00,88,"Public Vehicle Parking, 8 Yan Yue Wai, Yau Tong",Kwun Tong District,36,,18,2026-03-13 09:24:54,OPEN
2026-03-15T00:15:34.616855+08:00,93,Hong Ning Road Park Car Park,Kwun Tong District,5,,,2026-03-14 23:20:00,OPEN
2026-03-15T00:15:34.616855+08:00,100,Prosperity Place Car Park,Kwun Tong District,15,,,2026-03-14 23:27:30,OPEN
2026-03-15T00:15:34.616855+08:00,101,Prosperity Center Car Park,Kwun Tong District,64,,,2026-03-14 23:50:00,OPEN
2026-03-15T00:15:34.616855+08:00,102,Scramble Hill,Kwun Tong District,149,,,2026-03-14 23:33:40,OPEN
2026-03-15T00:15:34.616855+08:00,103,One Sky Parc (Wilson Parking),Kwun Tong District,44,,,2026-03-14 23:02:50,OPEN
2026-03-15T00:15:34.616855+08:00,104,AIRSIDE,Wong Tai Sin District,670,72,,2026-03-14 23:58:50,OPEN
2026-03-15T00:15:34.616855+08:00,117,Kai Ching Estate Car Park,Kowloon City District,23,,,2026-03-14 22:43:50,OPEN
2026-03-15T00:15:34.616855+08:00,118,Tak Long Estate Carpark A,Kowloon City District,8,,,2026-03-14 23:01:40,OPEN
2026-03-15T00:15:34.616855+08:00,119,Tak Long Estate Carpark B,Kowloon City District,3,,,2026-03-14 23:01:40,OPEN
2026-03-15T00:15:34.616855+08:00,123,KTR350 Car Park,Kwun Tong District,33,,,2026-03-13 09:49:10,OPEN
2026-03-15T00:15:34.616855+08:00,124,Stadium Carpark,Kowloon City District,212,12,,2026-03-14 23:57:02,OPEN
2026-03-15T00:15:34.616855+08:00,125,Arena Carpark,Kowloon City District,204,8,,2026-03-14 23:52:31,OPEN
2026-03-15T00:15:34.616855+08:00,128,The Burrow (Wilson Parking),Wong Tai Sin District,38,,,2026-03-14 23:55:21,OPEN
2026-03-15T00:15:34.616855+08:00,tdc166p1,Phase 1 Carpark of Tin Ching Estate,Yuen Long,-1,,,2026-03-15 00:13:02,CLOSED
