scraped_at,park_id,name,district,private_car_vacancy,motorcycle_vacancy,lgv_vacancy,last_update,opening_status
2026-03-07T00:28:08.104969+08:00,12,Amoy Plaza,Kwun Tong District,133,0,0,2026-03-06 03:38:07,OPEN
2026-03-07T00:28:08.104969+08:00,27,Yau Lai Shopping Centre Carpark,Kwun Tong District,4,2,,2026-03-05 22:08:03,OPEN
2026-03-07T00:28:08.104969+08:00,30,Telford Plaza D Carpark,Kwun Tong District,62,,,2026-03-06 23:52:11,OPEN
2026-03-07T00:28:08.104969+08:00,31,Telford Plaza I Carpark,Kwun Tong District,127,,,2026-03-07 00:19:10,OPEN
2026-03-07T00:28:08.104969+08:00,32,Telford Plaza II Carpark,Kwun Tong District,89,,,2026-03-07 00:02:40,OPEN
2026-03-07T00:28:08.104969+08:00,37,Manhattan Place Carpark,Kwun Tong District,44,,,2026-03-06 22:37:40,OPEN
2026-03-07T00:28:08.104969+08:00,38,Domain Carpark,Kwun Tong District,119,,,2026-03-06 22:43:57,OPEN
2026-03-07T00:28:08.104969+08:00,75,Landmark East Carpark,Kwun Tong District,51,,,2026-03-07 00:22:00,OPEN
2026-03-07T00:28:08.104969+08:00,77,Kingston International Center,Kwun Tong District,93,,,2026-03-06 23:38:50,OPEN
2026-03-07T00:28:08.104969+08:00,78,Stelux House,Wong Tai Sin District,11,,,2026-03-06 17:57:44,OPEN
2026-03-07T00:28:08.104969+08:00,81,,,73,3,5,2026-03-05 13:34:26,
2026-03-07T00:28:08.104969+08:00,88,"Public Vehicle Parking, 8 Yan Yue Wai, Yau Tong",Kwun Tong District,49,,22,2026-03-06 11:40:06,OPEN
2026-03-07T00:28:08.104969+08:00,93,Hong Ning Road Park Car Park,Kwun Tong District,1,,,2026-03-06 23:59:00,OPEN
2026-03-07T00:28:08.104969+08:00,100,Prosperity Place Car Park,Kwun Tong District,26,,,2026-03-06 23:34:50,OPEN
2026-03-07T00:28:08.104969+08:00,101,Prosperity Center Car Park,Kwun Tong District,65,,,2026-03-06 23:45:10,OPEN
2026-03-07T00:28:08.104969+08:00,102,Scramble Hill,Kwun Tong District,149,,,2026-03-07 00:10:10,OPEN
2026-03-07T00:28:08.104969+08:00,103,One Sky Parc (Wilson Parking),Kwun Tong District,42,,,2026-03-07 00:18:00,OPEN
2026-03-07T00:28:08.104969+08:00,104,AIRSIDE,Wong Tai Sin District,622,77,,2026-03-07 00:21:30,OPEN
2026-03-07T00:28:08.104969+08:00,117,Kai Ching Estate Car Park,Kowloon City District,23,,,2026-03-06 22:38:50,OPEN
2026-03-07T00:28:08.104969+08:00,118,Tak Long Estate Carpark A,Kowloon City District,25,,,2026-03-07 00:03:40,OPEN
2026-03-07T00:28:08.104969+08:00,119,Tak Long Estate Carpark B,Kowloon City District,3,,,2026-03-06 20:06:31,OPEN
2026-03-07T00:28:08.104969+08:00,123,KTR350 Car Park,Kwun Tong District,64,,,2026-03-06 23:53:51,OPEN
2026-03-07T00:28:08.104969+08:00,124,Stadium Carpark,Kowloon City District,215,12,,2026-03-07 00:17:30,OPEN
2026-03-07T00:28:08.104969+08:00,125,Arena Carpark,Kowloon City District,206,8,,2026-03-07 00:14:50,OPEN
2026-03-07T00:28:08.104969+08:00,128,The Burrow (Wilson Parking),Wong Tai Sin District,36,,,2026-03-07 00:19:20,OPEN
2026-03-07T00:28:08.104969+08:00,tdc166p1,Phase 1 Carpark of Tin Ching Estate,Yuen Long,-1,,,2026-03-07 00:26:02,CLOSED
2026-03-07T00:28:08.104969+08:00,tdc6p11,Cheung Shan Estate Carpark,Tsuen Wan,-1,,,2026-03-07 00:26:02,OPEN
2026-03-07T00:28:08.104969+08:00,tdc245p1,Hong Wah Court Car Park,Kwun Tong,-1,,,2026-03-07 00:26:02,CLOSED
2026-03-07T00:28:08.104969+08:00,tdc6p8,Kwai Shing West Shopping Centre Car Park,Kwai Tsing,-1,,,2026-03-07 00:26:02,OPEN
2026-03-07T00:28:08.104969+08:00,tdc6p9,Lai King Estate Car Park C,Kwai Tsing,-1,,,2026-03-07 00:26:02,OPEN
2026-03-07T00:28:08.104969+08:00,tdc8p3,MTR Hong Kong Station Car Park,Central & Western,236,,,2026-03-07 00:25:15,OPEN
2026-03-07T00:28:08.104969+08:00,tdcp10,Aberdeen Car Park,Southern,30,5,,2026-03-07 00:25:12,OPEN
2026-03-07T00:28:08.104969+08:00,tdcp11,Tin Hau Car Park,Wan Chai,189,1,,2026-03-07 00:25:12,OPEN
2026-03-07T00:28:08.104969+08:00,tdcp12,Sheung Fung Street Car Park,Wong Tai Sin,-1,-1,,2026-03-07 00:26:02,OPEN
2026-03-07T00:28:08.104969+08:00,tdcp2,Rumsey Street Car Park,Central & Western,486,35,,2026-03-07 00:25:12,OPEN
2026-03-07T00:28:08.104969+08:00,tdcp3,Tsuen Wan Car Park,Tsuen Wan,124,4,,2026-03-07 00:25:12,OPEN
2026-03-07T00:28:08.104969+08:00,tdcp5,City Hall Car Park,Central & Western,129,6,,2026-03-07 00:25:12,OPEN
2026-03-07T00:28:08.104969+08:00,tdcp6,Kwai Fong Car Park,Kwai Tsing,134,6,,2026-03-07 00:25:12,OPEN
2026-03-07T00:28:08.104969+08:00,tdcp7,Kennedy Town Car Park,Central & Western,40,0,,2026-03-07 00:25:12,OPEN
2026-03-07T00:28:08.104969+08:00,tdcp8,Star Ferry Car Park,Central & Western,276,12,,2026-03-07 00:25:12,OPEN
2026-03-07T00:28:08.104969+08:00,tdcp9,Shau Kei Wan Car Park,Eastern,95,5,,2026-03-07 00:25:12,OPEN
2026-03-07T00:28:08.104969+08:00,tdstt2p2,Value Parking Shan Mei Street,Sha Tin,-1,,,2026-03-07 00:26:02,OPEN
2026-03-07T00:28:08.104969+08:00,tdc5p1,Hopewell Centre,Wan Chai,-1,,,2026-03-07 00:26:02,OPEN
2026-03-07T00:28:08.104969+08:00,tdc5p3,Wu Chung House,Wan Chai,-1,,,2026-03-07 00:26:02,OPEN
2026-03-07T00:28:08.104969+08:00,tdc5p4,Panda Place,Tsuen Wan,-1,,,2026-03-07 00:26:02,OPEN
2026-03-07T00:28:08.104969+08:00,tdc17p1,Xiqu Centre Car Park,Yau Tsim Mong,46,,,2026-03-07 00:25:12,OPEN
2026-03-07T00:28:08.104969+08:00,tdstt30,Hoi Ting Road,Yau Tsim Mong,18,,,2026-03-07 00:24:54,OPEN
2026-03-07T00:28:08.104969+08:00,tdc1p5,Lee Garden Three Car Park,Wan Chai,-1,,,2026-03-07 00:26:02,OPEN
2026-03-07T00:28:08.104969+08:00,tdc1p4,Hysan Place Car Park,Wan Chai,-1,,,2026-03-07 00:26:02,OPEN
2026-03-07T00:28:08.104969+08:00,tdc1p3,Leighton Centre Car Park,Wan Chai,-1,,,2026-03-07 00:26:02,CLOSED
2026-03-07T00:28:08.104969+08:00,tdc1p2,LEE GARDEN TWO CAR PARK,Wan Chai,-1,,,2026-03-07 00:26:02,CLOSED
2026-03-07T00:28:08.104969+08:00,tdc1p1,LEE GARDEN ONE CAR PARK,Wan Chai,-1,,,2026-03-07 00:26:02,CLOSED
2026-03-07T00:28:08.104969+08:00,tdc17p3,West Gate Open Car Park,Yau Tsim Mong,0,,,2026-03-06 22:58:12,OPEN
2026-03-07T00:28:08.104969+08:00,tdstt3p1,Skye Parking Ho Tin Street,Tuen Mun,-1,,-1,2026-03-07 00:26:02,OPEN
