scraped_at,park_id,name,district,private_car_vacancy,motorcycle_vacancy,lgv_vacancy,last_update,opening_status
2026-03-06T01:50:56.720643+08:00,12,Amoy Plaza,Kwun Tong District,85,0,0,2026-03-04 13:05:04,OPEN
2026-03-06T01:50:56.720643+08:00,27,Yau Lai Shopping Centre Carpark,Kwun Tong District,4,2,,2026-03-05 22:08:03,OPEN
2026-03-06T01:50:56.720643+08:00,30,Telford Plaza D Carpark,Kwun Tong District,63,,,2026-03-05 22:54:40,OPEN
2026-03-06T01:50:56.720643+08:00,31,Telford Plaza I Carpark,Kwun Tong District,172,,,2026-03-06 01:36:50,OPEN
2026-03-06T01:50:56.720643+08:00,32,Telford Plaza II Carpark,Kwun Tong District,91,,,2026-03-06 00:24:50,OPEN
2026-03-06T01:50:56.720643+08:00,37,Manhattan Place Carpark,Kwun Tong District,45,,,2026-03-05 19:27:39,OPEN
2026-03-06T01:50:56.720643+08:00,38,Domain Carpark,Kwun Tong District,120,,,2026-03-05 22:07:59,OPEN
2026-03-06T01:50:56.720643+08:00,75,Landmark East Carpark,Kwun Tong District,51,,,2026-03-06 01:50:33,OPEN
2026-03-06T01:50:56.720643+08:00,77,Kingston International Center,Kwun Tong District,92,,,2026-03-06 00:01:30,OPEN
2026-03-06T01:50:56.720643+08:00,78,Stelux House,Wong Tai Sin District,8,,,2026-03-05 17:33:26,OPEN
2026-03-06T01:50:56.720643+08:00,81,,,73,3,5,2026-03-05 13:34:26,
2026-03-06T01:50:56.720643+08:00,88,"Public Vehicle Parking, 8 Yan Yue Wai, Yau Tong",Kwun Tong District,54,,24,2026-03-04 09:32:09,OPEN
2026-03-06T01:50:56.720643+08:00,93,Hong Ning Road Park Car Park,Kwun Tong District,3,,,2026-03-05 23:21:30,OPEN
2026-03-06T01:50:56.720643+08:00,100,Prosperity Place Car Park,Kwun Tong District,28,,,2026-03-06 01:39:50,OPEN
2026-03-06T01:50:56.720643+08:00,101,Prosperity Center Car Park,Kwun Tong District,68,,,2026-03-06 01:08:00,OPEN
2026-03-06T01:50:56.720643+08:00,102,Scramble Hill,Kwun Tong District,150,,,2026-03-06 00:26:30,OPEN
2026-03-06T01:50:56.720643+08:00,103,One Sky Parc (Wilson Parking),Kwun Tong District,44,,,2026-03-06 00:34:50,OPEN
2026-03-06T01:50:56.720643+08:00,104,AIRSIDE,Wong Tai Sin District,618,77,,2026-03-06 01:45:00,OPEN
2026-03-06T01:50:56.720643+08:00,117,Kai Ching Estate Car Park,Kowloon City District,23,,,2026-03-06 01:04:50,OPEN
2026-03-06T01:50:56.720643+08:00,118,Tak Long Estate Carpark A,Kowloon City District,26,,,2026-03-06 01:03:30,OPEN
2026-03-06T01:50:56.720643+08:00,119,Tak Long Estate Carpark B,Kowloon City District,2,,,2026-03-06 00:03:10,OPEN
2026-03-06T01:50:56.720643+08:00,123,KTR350 Car Park,Kwun Tong District,66,,,2026-03-06 01:27:40,OPEN
2026-03-06T01:50:56.720643+08:00,124,Stadium Carpark,Kowloon City District,302,34,,2026-03-01 19:01:50,OPEN
2026-03-06T01:50:56.720643+08:00,125,Arena Carpark,Kowloon City District,123,8,,2026-03-01 19:05:21,OPEN
