scraped_at,park_id,name,district,private_car_vacancy,motorcycle_vacancy,lgv_vacancy,last_update,opening_status
2026-02-14T00:06:57.046379+08:00,12,Amoy Plaza,Kwun Tong District,61,0,0,2026-02-09 19:13:45,OPEN
2026-02-14T00:06:57.046379+08:00,27,Yau Lai Shopping Centre Carpark,Kwun Tong District,5,2,,2026-02-13 22:32:43,OPEN
2026-02-14T00:06:57.046379+08:00,30,Telford Plaza D Carpark,Kwun Tong District,61,,,2026-02-13 23:58:40,OPEN
2026-02-14T00:06:57.046379+08:00,31,Telford Plaza I Carpark,Kwun Tong District,165,,,2026-02-13 23:58:40,OPEN
2026-02-14T00:06:57.046379+08:00,32,Telford Plaza II Carpark,Kwun Tong District,89,,,2026-02-13 23:34:40,OPEN
2026-02-14T00:06:57.046379+08:00,38,Domain Carpark,Kwun Tong District,108,,,2026-02-13 22:32:29,OPEN
2026-02-14T00:06:57.046379+08:00,75,Landmark East Carpark,Kwun Tong District,49,,,2026-02-14 00:02:45,OPEN
2026-02-14T00:06:57.046379+08:00,77,Kingston International Center,Kwun Tong District,91,,,2026-02-13 23:01:30,OPEN
2026-02-14T00:06:57.046379+08:00,78,Stelux House,Wong Tai Sin District,10,,,2026-02-13 17:27:31,OPEN
2026-02-14T00:06:57.046379+08:00,81,,,78,3,5,2026-02-10 08:59:40,
2026-02-14T00:06:57.046379+08:00,88,"Public Vehicle Parking, 8 Yan Yue Wai, Yau Tong",Kwun Tong District,13,,20,2026-02-13 10:25:19,OPEN
2026-02-14T00:06:57.046379+08:00,93,Hong Ning Road Park Car Park,Kwun Tong District,0,,,2026-02-13 23:52:50,OPEN
2026-02-14T00:06:57.046379+08:00,100,Prosperity Place Car Park,Kwun Tong District,25,,,2026-02-13 23:58:01,OPEN
2026-02-14T00:06:57.046379+08:00,101,Prosperity Center Car Park,Kwun Tong District,65,,,2026-02-13 23:56:20,OPEN
2026-02-14T00:06:57.046379+08:00,102,Scramble Hill,Kwun Tong District,149,,,2026-02-13 22:47:20,OPEN
2026-02-14T00:06:57.046379+08:00,103,One Sky Parc (Wilson Parking),Kwun Tong District,46,,,2026-02-13 23:37:30,OPEN
