scraped_at,park_id,name,district,private_car_vacancy,motorcycle_vacancy,lgv_vacancy,last_update,opening_status
2026-02-20T01:40:30.421458+08:00,12,Amoy Plaza,Kwun Tong District,148,0,0,2026-02-20 01:26:36,OPEN
2026-02-20T01:40:30.421458+08:00,27,Yau Lai Shopping Centre Carpark,Kwun Tong District,5,2,,2026-02-19 22:12:16,OPEN
2026-02-20T01:40:30.421458+08:00,30,Telford Plaza D Carpark,Kwun Tong District,61,,,2026-02-20 01:26:00,OPEN
2026-02-20T01:40:30.421458+08:00,31,Telford Plaza I Carpark,Kwun Tong District,170,,,2026-02-20 01:26:00,OPEN
2026-02-20T01:40:30.421458+08:00,32,Telford Plaza II Carpark,Kwun Tong District,92,,,2026-02-20 01:26:00,OPEN
2026-02-20T01:40:30.421458+08:00,38,Domain Carpark,Kwun Tong District,112,,,2026-02-19 22:12:10,OPEN
2026-02-20T01:40:30.421458+08:00,75,Landmark East Carpark,Kwun Tong District,51,,,2026-02-20 01:31:27,OPEN
2026-02-20T01:40:30.421458+08:00,77,Kingston International Center,Kwun Tong District,93,,,2026-02-20 00:55:30,OPEN
2026-02-20T01:40:30.421458+08:00,78,Stelux House,Wong Tai Sin District,10,,,2026-02-16 14:27:16,OPEN
2026-02-20T01:40:30.421458+08:00,81,Manulife Place,Kwun Tong District,77,3,5,2026-02-16 12:50:15,OPEN
2026-02-20T01:40:30.421458+08:00,88,"Public Vehicle Parking, 8 Yan Yue Wai, Yau Tong",Kwun Tong District,13,,20,2026-02-13 10:25:19,OPEN
2026-02-20T01:40:30.421458+08:00,93,Hong Ning Road Park Car Park,Kwun Tong District,5,,,2026-02-20 00:46:30,OPEN
2026-02-20T01:40:30.421458+08:00,100,Prosperity Place Car Park,Kwun Tong District,28,,,2026-02-20 00:29:00,OPEN
2026-02-20T01:40:30.421458+08:00,101,Prosperity Center Car Park,Kwun Tong District,66,,,2026-02-19 22:48:11,OPEN
2026-02-20T01:40:30.421458+08:00,102,Scramble Hill,Kwun Tong District,150,,,2026-02-19 21:24:11,OPEN
2026-02-20T01:40:30.421458+08:00,103,One Sky Parc (Wilson Parking),Kwun Tong District,42,,,2026-02-20 00:28:40,OPEN
2026-02-20T01:40:30.421458+08:00,104,AIRSIDE,Wong Tai Sin District,709,73,,2026-02-20 01:21:20,OPEN
2026-02-20T01:40:30.421458+08:00,117,Kai Ching Estate Car Park,Kowloon City District,3,,,2026-02-20 01:04:20,OPEN
2026-02-20T01:40:30.421458+08:00,118,Tak Long Estate Carpark A,Kowloon City District,28,,,2026-02-20 01:03:00,OPEN
2026-02-20T01:40:30.421458+08:00,119,Tak Long Estate Carpark B,Kowloon City District,3,,,2026-02-20 01:03:00,OPEN
2026-02-20T01:40:30.421458+08:00,123,KTR350 Car Park,Kwun Tong District,75,,,2026-02-20 01:23:00,OPEN
2026-02-20T01:40:30.421458+08:00,124,Stadium Carpark,Kowloon City District,277,34,,2026-02-16 18:37:41,OPEN
2026-02-20T01:40:30.421458+08:00,125,Arena Carpark,Kowloon City District,79,10,,2026-02-16 18:39:01,OPEN
2026-02-20T01:40:30.421458+08:00,128,The Burrow (Wilson Parking),Wong Tai Sin District,30,,,2026-02-20 01:19:10,OPEN
2026-02-20T01:40:30.421458+08:00,tdc166p1,Phase 1 Carpark of Tin Ching Estate,Yuen Long,-1,,,2026-02-20 01:38:02,CLOSED
2026-02-20T01:40:30.421458+08:00,tdc6p11,Cheung Shan Estate Carpark,Tsuen Wan,-1,,,2026-02-20 01:38:02,OPEN
2026-02-20T01:40:30.421458+08:00,tdc245p1,Hong Wah Court Car Park,Kwun Tong,-1,,,2026-02-20 01:38:02,CLOSED
2026-02-20T01:40:30.421458+08:00,tdc6p8,Kwai Shing West Shopping Centre Car Park,Kwai Tsing,-1,,,2026-02-20 01:38:02,OPEN
2026-02-20T01:40:30.421458+08:00,tdc6p9,Lai King Estate Car Park C,Kwai Tsing,-1,,,2026-02-20 01:38:02,OPEN
2026-02-20T01:40:30.421458+08:00,tdc8p3,MTR Hong Kong Station Car Park,Central & Western,220,,,2026-02-20 01:37:15,OPEN
2026-02-20T01:40:30.421458+08:00,tdcp10,Aberdeen Car Park,Southern,29,4,,2026-02-20 01:37:12,OPEN
2026-02-20T01:40:30.421458+08:00,tdcp11,Tin Hau Car Park,Wan Chai,188,0,,2026-02-20 01:37:12,OPEN
2026-02-20T01:40:30.421458+08:00,tdcp12,Sheung Fung Street Car Park,Wong Tai Sin,63,0,,2026-02-20 01:37:12,OPEN
2026-02-20T01:40:30.421458+08:00,tdcp2,Rumsey Street Car Park,Central & Western,502,32,,2026-02-20 01:37:12,OPEN
2026-02-20T01:40:30.421458+08:00,tdcp3,Tsuen Wan Car Park,Tsuen Wan,117,3,,2026-02-20 01:37:12,OPEN
2026-02-20T01:40:30.421458+08:00,tdcp5,City Hall Car Park,Central & Western,130,7,,2026-02-20 01:37:12,OPEN
2026-02-20T01:40:30.421458+08:00,tdcp6,Kwai Fong Car Park,Kwai Tsing,147,8,,2026-02-20 01:37:12,OPEN
2026-02-20T01:40:30.421458+08:00,tdcp7,Kennedy Town Car Park,Central & Western,38,0,,2026-02-20 01:37:12,OPEN
2026-02-20T01:40:30.421458+08:00,tdcp8,Star Ferry Car Park,Central & Western,-1,-1,,2026-02-20 01:38:02,OPEN
2026-02-20T01:40:30.421458+08:00,tdcp9,Shau Kei Wan Car Park,Eastern,96,4,,2026-02-20 01:37:12,OPEN
2026-02-20T01:40:30.421458+08:00,tdstt2p2,Value Parking Shan Mei Street,Sha Tin,-1,,,2026-02-20 01:38:02,OPEN
2026-02-20T01:40:30.421458+08:00,tdc5p1,Hopewell Centre,Wan Chai,-1,,,2026-02-20 01:38:02,OPEN
2026-02-20T01:40:30.421458+08:00,tdc5p3,Wu Chung House,Wan Chai,-1,,,2026-02-20 01:38:02,OPEN
2026-02-20T01:40:30.421458+08:00,tdc5p4,Panda Place,Tsuen Wan,-1,,,2026-02-20 01:38:02,OPEN
2026-02-20T01:40:30.421458+08:00,tdc17p1,Xiqu Centre Car Park,Yau Tsim Mong,46,,,2026-02-20 01:37:12,OPEN
2026-02-20T01:40:30.421458+08:00,tdstt30,Hoi Ting Road,Yau Tsim Mong,14,,,2026-02-20 01:37:18,OPEN
2026-02-20T01:40:30.421458+08:00,tdc1p5,Lee Garden Three Car Park,Wan Chai,-1,,,2026-02-20 01:38:02,OPEN
2026-02-20T01:40:30.421458+08:00,tdc1p4,Hysan Place Car Park,Wan Chai,-1,,,2026-02-20 01:38:02,OPEN
2026-02-20T01:40:30.421458+08:00,tdc1p3,Leighton Centre Car Park,Wan Chai,-1,,,2026-02-20 01:38:02,CLOSED
2026-02-20T01:40:30.421458+08:00,tdc1p2,LEE GARDEN TWO CAR PARK,Wan Chai,-1,,,2026-02-20 01:38:02,CLOSED
2026-02-20T01:40:30.421458+08:00,tdc1p1,LEE GARDEN ONE CAR PARK,Wan Chai,-1,,,2026-02-20 01:38:02,CLOSED
2026-02-20T01:40:30.421458+08:00,tdc17p3,West Gate Open Car Park,Yau Tsim Mong,0,,,2026-02-19 22:58:12,OPEN
2026-02-20T01:40:30.421458+08:00,tdstt3p1,Skye Parking Ho Tin Street,Tuen Mun,-1,,-1,2026-02-20 01:38:02,OPEN
2026-02-20T01:40:30.421458+08:00,tdc17p2,Art Park Car Park,Yau Tsim Mong,205,0,,2026-02-20 01:36:12,OPEN
2026-02-20T01:40:30.421458+08:00,tdstt5p1,Skye Parking Ma Wo Road,Tai Po,-1,,,2026-02-20 01:38:02,OPEN
2026-02-20T01:40:30.421458+08:00,tdc14p1004,Choi Ming Car Park 1,Sai Kung,30,,,2026-02-20 01:38:00,OPEN
2026-02-20T01:40:30.421458+08:00,tdc14p1005,Choi Ming Car Park 2,Sai Kung,30,,,2026-02-20 01:38:00,OPEN
