scraped_at,park_id,name,district,private_car_vacancy,motorcycle_vacancy,lgv_vacancy,last_update,opening_status
2026-03-03T00:00:19.584165+08:00,12,Amoy Plaza,Kwun Tong District,32,0,0,2026-03-02 16:05:26,OPEN
2026-03-03T00:00:19.584165+08:00,27,Yau Lai Shopping Centre Carpark,Kwun Tong District,5,2,,2026-03-01 22:11:56,OPEN
2026-03-03T00:00:19.584165+08:00,30,Telford Plaza D Carpark,Kwun Tong District,62,,,2026-03-02 23:14:50,OPEN
2026-03-03T00:00:19.584165+08:00,31,Telford Plaza I Carpark,Kwun Tong District,164,,,2026-03-02 23:49:20,OPEN
2026-03-03T00:00:19.584165+08:00,32,Telford Plaza II Carpark,Kwun Tong District,91,,,2026-03-02 23:13:30,OPEN
2026-03-03T00:00:19.584165+08:00,37,Manhattan Place Carpark,Kwun Tong District,45,,,2026-03-02 21:18:22,OPEN
2026-03-03T00:00:19.584165+08:00,38,Domain Carpark,Kwun Tong District,121,,,2026-03-02 22:19:59,OPEN
2026-03-03T00:00:19.584165+08:00,75,Landmark East Carpark,Kwun Tong District,50,,,2026-03-02 23:50:38,OPEN
2026-03-03T00:00:19.584165+08:00,77,Kingston International Center,Kwun Tong District,91,,,2026-03-02 23:30:00,OPEN
2026-03-03T00:00:19.584165+08:00,78,Stelux House,Wong Tai Sin District,9,,,2026-03-02 15:00:54,OPEN
2026-03-03T00:00:19.584165+08:00,88,"Public Vehicle Parking, 8 Yan Yue Wai, Yau Tong",Kwun Tong District,38,,24,2026-02-27 11:14:22,OPEN
2026-03-03T00:00:19.584165+08:00,93,Hong Ning Road Park Car Park,Kwun Tong District,0,,,2026-03-02 23:03:00,OPEN
2026-03-03T00:00:19.584165+08:00,100,Prosperity Place Car Park,Kwun Tong District,14,,,2026-03-02 23:37:21,OPEN
2026-03-03T00:00:19.584165+08:00,101,Prosperity Center Car Park,Kwun Tong District,62,,,2026-03-02 23:50:30,OPEN
2026-03-03T00:00:19.584165+08:00,102,Scramble Hill,Kwun Tong District,149,,,2026-03-02 23:20:30,OPEN
2026-03-03T00:00:19.584165+08:00,103,One Sky Parc (Wilson Parking),Kwun Tong District,45,,,2026-03-02 23:22:30,OPEN
2026-03-03T00:00:19.584165+08:00,104,AIRSIDE,Wong Tai Sin District,619,73,,2026-03-02 23:45:30,OPEN
2026-03-03T00:00:19.584165+08:00,117,Kai Ching Estate Car Park,Kowloon City District,22,,,2026-03-02 22:56:30,OPEN
2026-03-03T00:00:19.584165+08:00,118,Tak Long Estate Carpark A,Kowloon City District,2,,,2026-03-02 22:03:30,OPEN
2026-03-03T00:00:19.584165+08:00,119,Tak Long Estate Carpark B,Kowloon City District,3,,,2026-03-02 22:04:30,OPEN
2026-03-03T00:00:19.584165+08:00,123,KTR350 Car Park,Kwun Tong District,77,,,2026-03-02 23:14:00,OPEN
2026-03-03T00:00:19.584165+08:00,124,Stadium Carpark,Kowloon City District,302,34,,2026-03-01 19:01:50,OPEN
2026-03-03T00:00:19.584165+08:00,125,Arena Carpark,Kowloon City District,123,8,,2026-03-01 19:05:21,OPEN
