scraped_at,park_id,name,district,private_car_vacancy,motorcycle_vacancy,lgv_vacancy,last_update,opening_status
2026-02-19T00:46:02.113629+08:00,12,Amoy Plaza,Kwun Tong District,5,0,0,2026-02-18 16:26:10,OPEN
2026-02-19T00:46:02.113629+08:00,27,Yau Lai Shopping Centre Carpark,Kwun Tong District,3,2,,2026-02-18 08:34:33,OPEN
2026-02-19T00:46:02.113629+08:00,30,Telford Plaza D Carpark,Kwun Tong District,50,,,2026-02-19 00:38:30,OPEN
2026-02-19T00:46:02.113629+08:00,31,Telford Plaza I Carpark,Kwun Tong District,162,,,2026-02-19 00:40:00,OPEN
2026-02-19T00:46:02.113629+08:00,32,Telford Plaza II Carpark,Kwun Tong District,87,,,2026-02-19 00:37:00,OPEN
2026-02-19T00:46:02.113629+08:00,38,Domain Carpark,Kwun Tong District,0,,,2026-02-18 18:28:36,OPEN
2026-02-19T00:46:02.113629+08:00,75,Landmark East Carpark,Kwun Tong District,51,,,2026-02-19 00:44:30,OPEN
2026-02-19T00:46:02.113629+08:00,77,Kingston International Center,Kwun Tong District,93,,,2026-02-18 22:09:50,OPEN
2026-02-19T00:46:02.113629+08:00,78,Stelux House,Wong Tai Sin District,10,,,2026-02-16 14:27:16,OPEN
2026-02-19T00:46:02.113629+08:00,81,Manulife Place,Kwun Tong District,77,3,5,2026-02-16 12:50:15,OPEN
2026-02-19T00:46:02.113629+08:00,88,"Public Vehicle Parking, 8 Yan Yue Wai, Yau Tong",Kwun Tong District,13,,20,2026-02-13 10:25:19,OPEN
2026-02-19T00:46:02.113629+08:00,93,Hong Ning Road Park Car Park,Kwun Tong District,5,,,2026-02-19 00:38:40,OPEN
2026-02-19T00:46:02.113629+08:00,100,Prosperity Place Car Park,Kwun Tong District,17,,,2026-02-19 00:15:00,OPEN
2026-02-19T00:46:02.113629+08:00,101,Prosperity Center Car Park,Kwun Tong District,66,,,2026-02-18 22:21:30,OPEN
2026-02-19T00:46:02.113629+08:00,102,Scramble Hill,Kwun Tong District,150,,,2026-02-18 22:50:30,OPEN
2026-02-19T00:46:02.113629+08:00,103,One Sky Parc (Wilson Parking),Kwun Tong District,44,,,2026-02-18 23:44:30,OPEN
2026-02-19T00:46:02.113629+08:00,104,AIRSIDE,Wong Tai Sin District,669,73,,2026-02-19 00:41:30,OPEN
2026-02-19T00:46:02.113629+08:00,117,Kai Ching Estate Car Park,Kowloon City District,23,,,2026-02-19 00:03:50,OPEN
2026-02-19T00:46:02.113629+08:00,118,Tak Long Estate Carpark A,Kowloon City District,22,,,2026-02-19 00:03:50,OPEN
2026-02-19T00:46:02.113629+08:00,119,Tak Long Estate Carpark B,Kowloon City District,2,,,2026-02-19 00:05:10,OPEN
2026-02-19T00:46:02.113629+08:00,123,KTR350 Car Park,Kwun Tong District,76,,,2026-02-18 21:54:10,OPEN
2026-02-19T00:46:02.113629+08:00,124,Stadium Carpark,Kowloon City District,277,34,,2026-02-16 18:37:41,OPEN
2026-02-19T00:46:02.113629+08:00,125,Arena Carpark,Kowloon City District,79,10,,2026-02-16 18:39:01,OPEN
2026-02-19T00:46:02.113629+08:00,128,The Burrow (Wilson Parking),Wong Tai Sin District,32,,,2026-02-19 00:37:30,OPEN
2026-02-19T00:46:02.113629+08:00,tdc166p1,Phase 1 Carpark of Tin Ching Estate,Yuen Long,-1,,,2026-02-19 00:43:02,CLOSED
2026-02-19T00:46:02.113629+08:00,tdc6p11,Cheung Shan Estate Carpark,Tsuen Wan,-1,,,2026-02-19 00:43:02,OPEN
2026-02-19T00:46:02.113629+08:00,tdc245p1,Hong Wah Court Car Park,Kwun Tong,-1,,,2026-02-19 00:43:02,CLOSED
2026-02-19T00:46:02.113629+08:00,tdc6p8,Kwai Shing West Shopping Centre Car Park,Kwai Tsing,-1,,,2026-02-19 00:43:02,OPEN
2026-02-19T00:46:02.113629+08:00,tdc6p9,Lai King Estate Car Park C,Kwai Tsing,-1,,,2026-02-19 00:43:02,OPEN
2026-02-19T00:46:02.113629+08:00,tdc8p3,MTR Hong Kong Station Car Park,Central & Western,223,,,2026-02-19 00:42:15,OPEN
2026-02-19T00:46:02.113629+08:00,tdcp10,Aberdeen Car Park,Southern,29,4,,2026-02-19 00:42:12,OPEN
2026-02-19T00:46:02.113629+08:00,tdcp11,Tin Hau Car Park,Wan Chai,189,0,,2026-02-19 00:42:12,OPEN
2026-02-19T00:46:02.113629+08:00,tdcp12,Sheung Fung Street Car Park,Wong Tai Sin,66,1,,2026-02-19 00:42:12,OPEN
2026-02-19T00:46:02.113629+08:00,tdcp2,Rumsey Street Car Park,Central & Western,476,28,,2026-02-19 00:42:12,OPEN
2026-02-19T00:46:02.113629+08:00,tdcp3,Tsuen Wan Car Park,Tsuen Wan,114,3,,2026-02-19 00:42:12,OPEN
2026-02-19T00:46:02.113629+08:00,tdcp5,City Hall Car Park,Central & Western,128,5,,2026-02-19 00:42:12,OPEN
2026-02-19T00:46:02.113629+08:00,tdcp6,Kwai Fong Car Park,Kwai Tsing,141,7,,2026-02-19 00:42:12,OPEN
2026-02-19T00:46:02.113629+08:00,tdcp7,Kennedy Town Car Park,Central & Western,34,0,,2026-02-19 00:42:12,OPEN
2026-02-19T00:46:02.113629+08:00,tdcp8,Star Ferry Car Park,Central & Western,-1,-1,,2026-02-19 00:43:02,OPEN
